id,gvkey,conm,year,cdp_target_reference,cdp_targetscope,cdp_targetscope_percent,cdp_targetamount,cdp_baseyear,cdp_baseyearemission,cdp_targetyear,cdp_sbt,cdp_targetdetail,cdp_timeprogress,cdp_targetprogress,cdp_startyear,cdp_targetstatus,cdp_targetduration,cdp_targettype,cdp_targetintensityunit,dupcase
16652,008272,SEMPRA ENERGY,2022,Abs 1,Scope 1,100,40,2015,884811,2030,"No, and we do not anticipate setting one in the next 2 years","Sempra has set a goal to reduce methane emissions from natural gas transmission and distribution systems by 40% from a 2015 baseline* by 2030. The target includes the following businesses:  SoCalGas, SDG&E and IEnova (Ecogas utility and other IEnova-owned natural gas pipelines).SoCalGas and SDG&E have 25+ emission reduction activities underway to reduce emissions from natural gas infrastructure. This includes actively monitoring high-pressure pipelines using advanced sensors; capturing natural gas that would otherwise be released into the atmosphere during some pipeline work; and using the latest technologies including drones and handheld sensors to conduct leakage surveys. In 2021, the California utilities achieved a 34% emission reduction relative to the 2015 baseline, and a total reduction of approximately 78,000 metric tons of CO2e from 2020 to 2021**.Through the implementation of a strong methane management program, as of 2020, SoCalGas and SDG&E have collectivelyachieved a reduction of more than 19% in fugitive methane emissions from the baseline year.  The goal is expected to be achieved primarily through  working to improve the efficiency of the transmission system to reduce fugitive methane emissions; and by working to improve fugitive emission review, detection, and repairing activities as part of the asset maintenance plan.  *The baseline year used by SDG&E and SoCalGas is 2015, while IEnova selected 2019 as the baseline year (2019 emissions are higher). **Based on the current CPUC reporting templates and approved methodologies.",18,84,2019,Underway,11,absolute,,0
16652,008272,SEMPRA ENERGY,2012,2,Scope 1,74,20,2010,731,2016,,"Based on our current strategy and business plan, which includes the continued development of renewable energy generation, we expect our CO2 emissions rate (pounds of CO2 per MWh of electricity generated) to decrease by at least 20% by 2016, compared to a 2010 baseline.",17,55,,,,intensity,Other: Pounds of CO2 per MWh of electricity produced,0
16652,008272,SEMPRA ENERGY,2022,Abs 2,Scope 1; Scope 2,91,50,2019,5153303,2030,"No, and we do not anticipate setting one in the next 2 years","Interim target:  The aim is to reduce California utilities and Mexico (non-LNG) operational GHG emissions by 50% compared to a 2019 baseline by 2030. This target excludes Scope 1 and 2 GHG emissions related to our LNG operations. Sempra has set an annual intensity target for LNG related emissions, which is discussed in 4.1b below.",0,-9,2021,Underway,9,absolute,,0
16652,008272,SEMPRA ENERGY,2019,Abs 1,Scope 1,40,3,2012,2060648,2018,"No, but we anticipate setting one in the next 2 years","SoCalGas set a goal to reduce emissions through the replacement of three natural gas turbine-driven compressors at its Aliso Canyon storage facility.  In early 2014, work began to replace these compressors with more efficient and lower-emitting electric compressors. Through this project, SoCalGas aimed to reduce their scope 1 and 2 emissions by 3.4 percent as compared to 2012 emissions.  Construction on the project was completed in late 2016.  Given the leak at Aliso Canyon from October 2015 through February 2016, the facility was not operational for a period of time.   The electric compressors became operational in 2018 and SoCalGas began realizing emissions reductions.",,100,2018,Achieved,0,absolute,,0
16652,008272,SEMPRA ENERGY,2022,Int 2,Scope 1,100,0,2019,0,2021,"No, and we do not anticipate setting one in the next 2 years","IEnova works to keep its emissions intensity for power generation below 0.35 tCO2e per MWh. This target applies to IEnova's power generation activities, including natural gas and renewable electricity generation. In 2021, IEnova generated 2,546,613 MWh of net renewable and carbon-free power. As a result of the growth in IEnova's renewable power generation, their carbon intensity has decreased. In 2021 IEnova's carbon intensity was 0.235 t CO2e/MWh, an 18.9% reduction compared to 2020.",100,,2019,Achieved,2,intensity,Metric tons CO2e per megawatt hour (MWh),0
16652,008272,SEMPRA ENERGY,2015,Int1,Scope 1,71,10,2010,731,2016,,"In 2012 we announced an aim to achieve a 20% decrease in our emissions intensity by 2016 as compared to a 2010 baseline. This target was dependent on the restarting of operations at the San Onofre Nuclear Generating Station (SONGS) where our business unit SDG&amp;E is a 20% owner. In January 2012 SONGS was shut down because of premature wear on generator steam tubes. In
June 2013, the majority owner of the San Onofre Nuclear Generating Station (SONGS) made the decision to close the facility permanently due to these operational issues and subsequent egulatory reviews. Without the emissions-free power of SONGS, we have adjusted this target and now aim to achieve a 10% decrease in our emissions intensity by 2016 as compared to a 2010
baseline.",71,50,,,,intensity,Other: pounds of CO2 per megawatt-hour,0
16652,008272,SEMPRA ENERGY,2014,Abs1,Scope 1+2,26,3,2012,2060648,2016,,"Sempra business unit SoCalGas delivers safe, reliable natural gas to 20.9 million consumers throughout central and Southern California. To help keep prices low, protect customers from price spikes and meet higher customer demand for natural gas in the winter, SoCalGas buys natural gas throughout the year and stores it at one of four storage facilities. The largest facility, Aliso Canyon, currently uses three natural gas turbine-drive compressors to inject gas deep into the ground. This 1970s-era equipment is approaching the end of its useful life. In early 2014, work began to replace these compressors with more efficient and lower-emitting electric compressors.  Through this project, SoCalGas is aiming to reduce their scope 1 and 2 emissions by 3.4% as compared to 2012 emissions.",25,0,,,,absolute,,0
16652,008272,SEMPRA ENERGY,2019,Int 1,Scope 1,54,35,2010,731,2021,"No, but we anticipate setting one in the next 2 years","In 2017 we set a CO2 emissions rate (Pounds of CO2 per megawatt hour of power generated) reduction goal of 35% by 2021 compared to a 2010 baseline.  In 2018 our CO2 emissions rate was 34% below the baseline.  In late 2018 and early 2019 all of Sempra Energy's U.S. wind and solar assets were sold and electricity generation is no longer a primary component of our strategy.  Therefore, this goal will no longer be tracked going forward.",25,97,2017,Retired,4,intensity,"Other, please specify: Pounds of CO2/MWh of power generated",0
16652,008272,SEMPRA ENERGY,2013,2,Scope 1,72,20,2010,731,2016,,"Based on our current strategy and business plan, which includes the continued development of renewable energy generation, we expect our CO2 emissions rate (pounds of CO2 per MWh of electricity generated) to decrease by at least 20% by 2016, compared to a 2010 baseline.  This target is dependent on the restarting of operations at the San Onofre Nuclear Generating Station (SONGS) where our business unit SDG&amp;E obtains 20% of the output..  In January 2012 SONGS was shut down because of premature wear on generator steam tubes.  The outlook for SONGS is still unknown and we are unsure if and when operations will resume.  We will update this goal when more information becomes available.",20,0,,,,intensity,Other: Pounds of CO2 per MWh of electricity produced,0
16652,008272,SEMPRA ENERGY,2011,2,Scope 1+2+3,,,1990,,2020,,"Sempra supports California Assembly Bill 32 (AB32) known as the ""Global Warming Solutions Act of 2006,"" which seeks to roll back California's greenhouse gas emissions to 1990 levels by 2020 - an effort that will require a 25-30% decrease in currently-projected emissions.  The California Air Resources Board continues to define the requirements to meet this goal and how this will be implemented. Exact effects on Sempra Energy are yet to be determined.",,,,,,absolute,,0
16652,008272,SEMPRA ENERGY,2020,Abs 2,Scope 1,23,40,2015,1395683,2030,"No, but we anticipate setting one in the next 2 years","Sempra Energy has set a goal to reduce fugitive methane emissions from natural gas transmission and distribution systems 40% from a 2015 baseline* by 2030. The target includes the following businesses :  SoCalGas and SDG&E and IEnova (Ecogas utility and other IEnova-owned natural gas pipelines).The goal is expected to be achieved primarily through  improving the efficiency of the transmission system which results in the reduction of fugitive methane emissions; and by improving fugitive emission review, detection, and repairing activities as part of the asset maintenance plan. A reduction of 40% by 2030 would be the equivalent of an annualized reduction of 50,750 metric tons of CO2e. In 2019, we were able to reduce our fugitive emissions by 258,406 metric tons of CO2e, or an 18% reduction over our baseline.*The baseline year used by SDG&E and SoCalGas is 2015, while IEnova selected 2019 as the baseline year (2019 emissions are higher).Sempra Energy's Corporate Sustainability team along with the operating companies Sustainability Steering committees, are engaged in an effort to establish a climate and energy transition goal and are exploring the feasibility of setting a science- based target.",0,46,2019,New,11,absolute,,0
